Because we're partners , I realize that but I needed to make a decision
He's in a meeting with Phil , No problem   I can wait
Okay   thanks , You're welcome   glad to be of assistance
He's been late for work twice , Okay   I'll speak to him
Well   I ’ Ve been meaning to talk to you about the situation in the office , But I ’ m not in there very often  It ’ s so noisy that I can ’ t work
No   not yet   but someone ’ s going to have to , We really can ’ t ask him to stop having students come in for help   can we ?
Oh   that would be too small , With the cabinets taken out   it might be bigger than it looks
Mrs  Phoebe   here are your ordered goods  Please inspect the goods now , All right  Let me have a check  Can you tell me how can you inspect your exported goods ?
I realize that now  I will do that after a while , Thank you  Can I open the packages to check the color and style ?
You know   we are superior to other clothes companies , Yes   that's for sure  There is nothing wrong with the quality  I think you'd better pack them first in plastic bags   than in cartons
I'm Mr  Stephen's secretary  He has an appointment with Mr  Green today , Yes   it will be at three o ' clock this afternoon
I'm very sorry  But Mr  Stephen must leave for Hong Kong right away , How about Friday afternoon ?
Not yet   Mr  Wang  But I'm working on it , What seems to be the problem ?
All right   I'll let you know when I get through , Linda   it's really late  Let's call it a day
That ’ s great  Thanks for the ride  I really appreciate 1 it  You know my car is still in the shop , Don't mention it  It ’ s my pleasure
Please feel free to stay as long as you want  You know you ’ re always welcome here , Thank you  You ’ Ve been so nice to me
Don ’ t mention it  I ’ Ve really enjoyed your company , Oh   this is Monica
Following the rules of world business   the exporters have the right to inspect the goods before the delivery   while the importers have the right to re-inspect the goods after their arrival , Would you tell me how the inspection is conducted before shipment and by which agency ?
Yes  The re-inspection should be made within seven days upon the arrival   and if any discrepancy is found   the claim must be raised within one month , I see  How do they make testing and analysis of this item ?
A seminar of technical specialists including the surveyors from both sides will be held to clarify which result is correct , I've been working hard for a whole year  I really need a break
When are you going to take your vacation ? , Later this month  I can't wait !
Thank you for your compliment  I bought this PC with my first-month salary  I am getting to know the on-line trade , I'm wondering if you often trade with others on the internet
Yes   very gorgeous  Sometimes   I can deal with my business without stepping out of our house , What advantages does it have ?
The most important is that it is very convenient  You know you can browse the website and send E-mails to your customers at any time  Even you can have e-contract with your regular customers , So cool   if we do business through other ways   it will cost a lot of time
Of course   such as Alabama   which is a famous website , Thank you  Maybe I will do business through internet in the future
We ’ Ve all enjoyed being with you  When will you come back ? , Sometime next year
I heard you were promoted to general manager of IBM ’ s China Head quarters , That ’ s true  I got the news yesterday
I believe you are cut out for this position , Thank you
Can you tell me the concept of e-commerce ? Now   many people mentioned the word   ' e-commerce '   in front of me , E-commerce   or Electronic Commerce is the practice of purchasing and selling products or services over the Internet
What are the benefits of e-commerce ? , Firstly   it can overcome the geographic limitation  And secondly   e-commerce can lower the internal costs  And thirdly   people like us   can also open stores on Internet
We appreciate your intention   but the amount of your orders last year was moderate , That's true  However at the Fair last March   people were so interested in Chinese garments that the demand this year will surely increase
Well   we'll consider your proposal , I know that you are interested in our washers
We have read about this in your sales literature  Could you give us some idea of your prices ? , Our prices compare favorably with those offered by other manufactures either in Europe or anywhere else  Here are our latest price lists  You will see that our prices are very attractive
How long does it usually take you to make delivery ? , As a rule   we deliver all our orders within three months after receipt of relevant L / C  It takes longer   of course   for special orders  In no case would it take longer than six months
Mr  Smith   I would like to get right to the point here  First   we need to talk about how much each company will pay , Well   we want to have the largest share  Our company is much larger than yours   and we have been in business longer
We do not want to place ourselves in an inferior position  We are a good   small company---that's why you are interested , Then   what would make you feel more comfortable ?
How long will it take to make five hundred ? , They'll be done before the end of the week
I wonder if we can make payment for this order by documentary collection , I'm sorry to say the only term of payment we can accept is 100 % irrevocable letter of credit payable against shipping documents
To be frank   a letter of credit would increase the cost of my import  When I open a letter of credit with a bank   I have to pay a deposit  That will tie up my money and add to my cost , Consult your bank and see if they will reduce the required deposit to a minimum
Do you ever deliver prescriptions by mail ? , Yes   in fact   you can renew this prescription over the Internet and have it delivered to your home
Should I avoid alcohol with this medication ? , You need something in your stomach when you take it  Don ’ t drink alcohol with this medication
I am dropping off my prescription to get it filled , You can come back in twenty minutes   and it will be ready
When should I take this medication ? , You need to take it at bedtime
What are the side effects of this medication ? , You might feel a little dizzy at first   but it should pass
I got poison oak while hiking   and I need something to help me with the itching , I can suggest a product called Techne that comes in a lotion or cream
Is there anything else I can do to help with the itching ? , You can take an antihistamine
I need to get my prescription filled , You may pick it up in twenty minutes
Are there any special instructions about this medication ? , Take it three times a day
Are there any side effects with this medication ? , You might get a little dizzy   but that is it
How long have you had this toothache ? , It bothers me off and on   but it ’ s gotten much worse these past few weeks
When you brush your teeth   what do you use ? , I use a soft bristle toothbrush
I need help picking out a lotion , It would be my pleasure to help you  What do you need help with ?
Do you find that one works better than the other ? , I have heard that the cream is longer lasting
Thank you for helping me figure out what to do with my poison oak , It was a pleasure  Come back anytime
How long has your tooth been bothering you ? , It just started hurting me last night
Do you have a special kind of toothbrush that you like to use ? , I have an electric toothbrush
I was told to come to you to get a chest X-ray , No problem  Just take your clothes off from the waist up and put the gown on   with the opening in the back
Should I just stand naturally ? , You will raise your arms up shoulder high
Where will you be going ? , I need to stand behind this shield  Now you will take a deep breath   hold it   and let it out
I came here to get a chest X-ray , I will need you to take your clothes off from the waist up and put on the gown   leaving the opening in the back
Should I do anything else ? , Your arms need to be raised to shoulder height
How come you are walking away ? , I am not leaving  I just need you to take a really deep breath   hold it   and then let it out
You look kind of green , I don ’ t feel so good  I am feeling sick to my stomach
Perhaps the food was bad , Perhaps   but I haven ’ t felt well for a few days now
Do you think that maybe you are getting the flu ? , It seems to me like I may have caught a bug
What have you been eating ? , I had a ham sandwich with mayonnaise for lunch
Have you been under a lot of pressure lately ? , I haven ’ t been under any more stress than usual
My doctor said that I need a chest X-ray , Just take your clothes off from the waist up and put this gown on   with the opening in the back
Am I standing the right way ? , I will need your arms raised to shoulder height
Are you going to leave ? , I am just getting behind this screen  You need to take a deep breath   hold it   and then breathe normally
You don ’ t look so good , I have a major stomachache
Maybe you have food poisoning , Yes   that could have been it   but I haven ’ t been feeling that great for the past few days
Maybe you have a touch of the flu , I think that I might be getting the flu
Do you know who you got it from ? , A lot of people in my dorm are sick  Perhaps I picked it up there
I think that rest and liquids are what doctors recommend for a cold , My grandmother swears by hot chicken soup for a cold
You look a bit under the weather , I am not feeling all the great  I think I have that crud that is going around
I have some cold tablets if you would like one , Mostly   I feel like I need some rest and hot soup
You could always go to the pharmacy if it gets worse and you want suggestions , If things don ’ t get better in a few days   I will look for some other solutions
I need to excise my arms too  How can I do that ? , One good way is to do push-ups  Another way is to use weights  Make sure you grip the weights firmly  You don ’ t want to drop them on your feet !
What ’ s a good exercise for my chest muscles ? , One that I recommend is that you lie on your back  You should have a weight in each hand and stretch your arms out side of your body
Great  Thanks for you advice ! , hello ! How are you
that ’ s the funny thing  I don ’ t what ’ s wrong with me  I just feel exhausted , perhaps you ’ Ve been working too hard  You do have a high-pressure job
yes   he is  I ’ Ve make an appointment for 10 o ’ clock   so I ’ d better move along , OK  Hope you feel better soon  You should take it easy  I ’ m sure the doctor will prescribe rest   you know
I ’ d say you ’ Ve been working too hard or are under stress for some reason  Have you been taking anything for your cold ? , yes   I bought some medicine at the chemist ’ s  I ’ Ve been taking it for three days
have you been working hard recently ? , yes   I have  I had to get a project finished  It ’ s done now   so I can relax a little
don ’ t worry about that  It ’ s probably of the stress you ’ Ve been under  Just take some aspirin  Combined with the stronger cough medicine   it will make you feel very tired  You shouldn ’ t work or use an , thanks doctor  I ’ ll get these immediately  Goodbye
You ’ Ve got a fever and playing football isn ’ t a good idea for a boy with a fever  What ’ s that on your arm ? , I don ’ t know  It was there when I woke up this morning
Does it hurt ? , A little   but not much
If you are better   but I doubt you will be , Hello   I want to know how much it costs to have a manicure and pedicure
AlrightDo you want your cuticles cut   too ? , No
All right   it's done  Please follow me to the drying section , How long will it take to get them dry ?
have you seen bill recently ? , yes  He ’ s in hospital with a bad back  One morning   he just couldn ’ t get out of bedHis wife called an ambulance and they took him to hospital  He ’ s been there for a few days now
he ’ s fine   but he had a fever last week  He probably just had a cold , he might be allergic to pollen  My niece is allergic to pollen  It seems like she has a cold   but in fact it ’ s her allergy
oh   your hand is still sore  You should put some ointment on it to stop the swelling , that ’ s a good idea  You ’ Ve got a nasty bruise on your hand
Which kind would you like ? We have five different varieties of facials , Which would you recommend ?
The facial will start with thorough cleansing , Does it include facial mask and massage ?
Yes   we also apply a special day cream that protect the skin from the sun and the night cream that moisturize to the skin , That sounds great
I want the latest fashion   can you make some suggestions ? , Right now   many girls are dyeing there hair blond
Oh   no  I think it's better to be a natural chinese   with natural chinese hairHave you got good brand of hair dye ? , Yes   we have several brands   which one do you prefer ?
After this dye job   it feels I look younger , You hair is definitely fresh and shiner looking
Can I see him please   Mrs Williams ? , Certainly   doctor  Come upstairs
No   he doesn ’ t , Must he stay in bed ?
Verry sorry to have kept you waiting so long  What do you want   Madam ? , I want haircut and perm
You wanna tight   medium or naturally curly perm ? , I'd like to have medium
Well   with perm we can do very kinds patterns such as bob   chocolate hairstyle or bangWhich do you prefer ? , I want the chocolate one  I want to have it the big waves
What do you think of it ? , Beautifully done   many thanks
Do you have an appointment ? , No   I don't
Can you come at 10 am on Monday   April 24th ? , I must see the dentist now   nurse
I'm afraid that he can't   Mr Croft  Can't you wait till this afternoon ? , I can wait   but my toothache can't !
Do you feel tired ? , Yes   my whole body feels weak  And I really feel terrible
Open your mouth and show me your tongue  Say ah  You have a bad cold  So you must stay in bed for a week , Well   what is your trouble ?
Yes   my back aches , I'll take your temperature  How long have you been feeling ill ?
Lots of people are ill at the moment , It's this cold weather we're having
what are your symptoms ? , I feel chilly   I've got cramps   I keep throwing up   and I feel dizzy and tired
have you been drinking plenty of water ? , no   just soda
is anyone else sick in your home ? , no   but my girlfriend has mono
Ow ! , What's the matter   Andy ?
Yes   I have  I think that I've hurt my back , Try and stand up  Can you stand up ? Here  Let me help you
Sorry sir  But you can ’ t go into the OR , All right   but tell me what ’ s happening  Give it to me straight please
She will be OK  She is a tough cookie , That ’ s great news
I believe it  Well   I ’ Ve got to go back in , Thanks for helping her   doctor
Hi   Mr  Smith  I'm Doctor Hawkins  Why are you here today ? , I found it would be a good idea to get a check-up
Well   the best way to avoid serious illnesses is to find out about them early  So try to come at least once a year for your own good , Ok
Smoking is the leading cause of lung cancer and heart disease   you know  You really should quit , I've tried hundreds of times   but I just can't seem to kick the habit
What is the matter with you ? , I've got a sore throat and my chest hurts
I think you've got a fluTake this prescription to the chemist's and then go back and sleep , Thank you very much
I feel chilly and I've got a pain in my abdomen , How long have you had it ?
What should I do ? , I'll give you some medicine   and you will be better in a couple of days
Yes   I don't feel well today , How long have you been feeling like this ?
It began with a shiver then I perspired a great deal , I see  You've caught a bad cold  I'll give you a prescription
Do you have to work late at the computer company again tonight ? , No   I'm going to leave the office early today  My annual medical check-up is this afternoon
What is your temperature now ? , My temperature is 39 degrees centigrade
Will you open your mouth ? Your throat is swollen , Doctor   I can't eat any foods because I had a sore throat
I don't feel so good   Mom , Lily   if you're acting sick just because you want to play hooky
You two are so health-conscious ! , Well   we try ! Here   I just made some carrot juice  Would you like a glass ?
Thanks for the carrot juice   Mrs  Schmidt  I've got to run to class ! , Have a good day at school ! See you tonight !
Let ’ s have a look  Mmmm  This doesn ’ t look too good  I think we may have to pull out your wisdom tooth  It ’ s pressing against your molars and that ’ s one of the reasons you are experiencing so much pain , When you pull my tooth will you also have to extract the nerve and the root ?
It could be that   or maybe you are eating too many sweets  In any case   I ’ ll administer an anesthetic and you won ’ t feel a thing ! , Mom ! ? ? ?
Oh   you've got a fever  One-oh-one  time to break out the children's Tylenol , I have the chills  Can you turn on the heater ?
yeah   you know what ? I've been going to the club regularly  The training really pays off  Now I am in a good shape and I know more about how to keep fit , really ? tell me about it  I haven't gone to the club for a long time  I am too busy with work
the trainer tells me   besides regular sports activities   I should also have a healthy and balanced diet , sounds reasonable
surely it is  Getting enough sleep is also crucial for fitness , I've heard that  Does your trainer tell you anything about keeping fit ?
you bet it ! , why are there still so many people overweight despite the current fitness craze ?
one study said that low-income groups have a higher percentage of over-weight people than higher income families , why ?
and junk food contains lots of fat and oil  There is one final reason why so many people are fat , what's that ?
yeah   I guess so , you should consider eating healthier food and getting some more exercise
well   I quit and gained it back plus 5 pounds , you should have kept trying
Hi   Rock Sam ! Hey   I am surprised to see you doing so well , Haha  Don ’ t worry   Betty  So tell me   what ’ s the latest gossip ? Unless you want to keep it to yourself
Darling found out he was having a fling   and one new girl found out about Darling she dumped him too , Was   talk about a double whammy
Well I have to go   Rock Sam  You take it easy   OK , Thanks for the visit   Betty
Your medical card No    please ? , GRM 789051
What is the matter ? , I have a high fever and a bad headache
Anything else bothering you ? , I can not stop coughing   and I can not stop sneezing  I vomited blood last night  Sorry   I am coughing again
Any time between 8 a  m  to 9 p  m , Ok  Thank you very much
good afternoon   madam  How can I help you ? , well   I am a little bit out of shape  I think I should get some exercise to keep fit  what kind of service do you offer ?
well   we give each of our customers a qualified personal trainer  The trainer will give you a fitness assessment and then come up with the work-out plan , what else ?
that depends  We offer membership for one month   half a year and one year , perhaps one month  I'll just have a try at first
Hi ! Good morning   Sarah ! , Good morning   Dr Lee
What are your symptoms ? , I have nausea   and I am dizzy  Also I have a abdominal pain
What kind of pain ? Sharp pain   dull pain or severe pain ? , Sharp pain
Please lie down over there , All right
What about here ? , Not really
How about your appetite ? , I am eating pretty good
Hello   so how are we feeling today ? , Things are going well for me   Dr  Smith
Your basic physical exam will include lungs   heart   blood levels   and eyes   ears   and nose , I ’ Ve been having a little trouble breathing  Would you look into that   please ?
I am going to check your cholesterol   blood sugar   and white blood cell count , I am expecting the tests to go well  I have been taking good care of myself
Oh ? What are you worried about ? , I'm afraid that I'm very ill
How do you sleep ? , Very badly   doctor
Are you worried about anything ? , Well   yes   I am  I'm worried about my work  I've just taken a new job  I earn a lot of money but it's difficult work  I'm always afraid of making a mistake
Well   there's nothing very much wrong with you   I'm glad to sayYou ' re working too hard and worrying too muchDo you take much exercise ? , No   doctor  I never have enough time for exercise  I start work very early in the morning and finish late in the evening  Then I can't get to sleep  Can you give me some medicine to help me to sleep ?
Then get an easier one   even if you earn less money  Which would you rather have   health or wealth ? , You're right   doctor  It's more important to be healthy than wealthy  I'll change my job  I'm grateful for your advice
I don't know   Doctor  I'm ill  I have a headache and a stomachache , Show me your torgueWhat did you eat yesterday ?
Yes   I ate some cake , Did you eat any ice cream ?
Well   yes   I did  I ate some candy , Young man   tell me everything you ate yesterday evening
Three   Doctor , How many plates of ice ream did you eat   young man ?
No , And this ?
Yes   that hurts quite a lot , And you don't feel any pain anywhere else ? In you legs   for example ?
What seems to be the problem ? , I have a really bad toothache ! My cheek is swollen and I can ’ t eat anything
First we will take some x-rays and see what we ’ re dealing with  I also noticed a small cavity up front here   so you are going to need a filling , I guess that ’ s what I get for not flossing or brushing my teeth three times a day
This is Ryan  How may I help you ? , Ryan   this is Malia   and I am afraid that I am feeling a bit under the weather
Have you had it a long time ? , The doctor said that I probably have had it a few days
That will probably take care of your symptoms  I ’ ll see you tomorrow , Hi   is this Professor Clark ’ s office ?
Yes   what can I do for you ? , I had a skydiving accident over the weekend and won ’ t be able to come to school today
How long will you be out of class ? , I should be able to return by next Monday
I have been feeling great   Dr  Smith , I am happy that you have decided to come in for your annual physical
I ’ Ve been having trouble with congestion in my chest  Can you give me some tests for that ? , I can do a chest X-ray to check for congestion
I have been feeling great  I don ’ t imagine that any of my tests will turn out badly , Good morning   is this Ryan ?
What seems to be the problem ? , I went hiking and have terrible poison oak
What are you doing for it ? , The doctor prescribed an ointment and gave me a shot
This is Ryan you are speaking with  What can I do for you ? , Hi   Ryan   this is Malia   and I will not be coming to work today
How long have you had it ? , I ’ Ve had it a few days   but the rash really got bad last night
That should work  I ’ ll see you tomorrow when you return to work , Good morning   may I speak with Professor Clark   please ?
Yes   how can I help you ? , I ran my car into a tree yesterday and need to miss a few days of school
How much school will you miss ? , I only need to take this week off
Yes   I am Professor Clark , Hello   Professor   this is Kalina   and I am in your literature class on Monday mornings
That sounds painful  Are you going to be OK ? , I sprained my wrist   but the doctor says it will be fine
I am glad you let me know that you will be missing class  Get well ! , Professor   excuse me   but I need to leave early
What is bothering you ? , I think I am beginning to have an asthma attack
Do you need a ride home ? , I live in the dorms across the street   so I ’ ll be OK
I ’ m pretty tired  I haven ’ t been sleeping well , Do you have enough time to get the right amount of sleep ?
I don ’ t have one time in particular  I just go to sleep whenever I feel tired , Have you been under a lot of stress lately ?
I haven ’ t ever tried that   but it sounds like a good idea , Excuse me   professor  I need to go home now
What exactly seems to be the matter ? , I have a terrible headache
Do you need someone to drive you home ? , Thank you   but the bus stops right at my house
Actually   I haven ’ t been sleeping well  I am kind of out of it , Is there some reason why you can ’ t get enough sleep ?
I usually try to go to bed around 11 , Do you have a lot on your mind when you try to go to sleep ?
I usually watch a lot of television before I go to bed  Maybe I should try something else to help me quiet down , Has everything been OK with you lately ?
I try to go to sleep   but I just can ’ t stay asleep , How late do you try to go to sleep ?
I am worried about how I am going to pay my tuition , You might consider listening to relaxing music as you go to sleep to clear your head
Have you been having these headaches for a long time ? , I have had headaches my whole life   but they have been getting worse lately
Have you been getting enough sleep lately ? , No   I only sleep a few hours a night
I am going to send you for a CT scan   and I will see you again when we see the results , Hi   I was wondering if I could get my test results from the other day
No   sometimes the test results aren ’ t clear and we need to do more to get a clearer picture , Can we talk about it now ?
You can come in this afternoon  If you would feel better   bring your husband with you , Now I know that something bad is up !
I would like for you to come in and talk about a few more tests that I would like to run , Does this mean that you have bad news for me ?
I don ’ t know anything for certain  We always do a double check if there is a question , I want to see you right away
Don ’ t worry about a thing ; we are just taking a second look and talking , I have been getting headaches almost every day lately
Have you had any unusually stressful situations in your life lately ? , My mother just passed away last Tuesday
Have you bumped your head or fallen lately ? , No   I haven ’ t hit my head
I like you to come in and discuss some further tests that I would like to run , I think that this is a bad sign
If there is any question about test results   we always do a recheck , I need to come in right away
Come on in this afternoon and we will talk  It will be fine ! , I have had some really horrible headaches lately
Any unusual amounts of stress in your life going on right now ? , I am getting ready to take my GRE
Has anything hit you in the head lately ? , I hit my head on a cupboard door a week ago
We'll have to get you to a hospital  I can ride you on the back of my bike , I'm lucky I wasn't killed  I must have been going around forty-five miles an hourThere was too much gravel on that corner  I slid out
Alright   I'm twisting it around  You tell me when to stop , There  Stop !
Steve Schliessman  S C H L I E S S M A N , Alright Steve  Your social security number ?
Yes   I do  Blue Cross , Do you have your insurance card with you ?
Can I sit down now ? , First I need to get your address  Try to move your arm as little as possible
Yes   I need to refill it today , Alright  I'm sorry   Miss  According to our file   this prescription has already been refilled twice
Listen  This is an emergency  I tried to call my doctor   but he is out of town  So I can't see him in time  I need this medicine  It is for skin condition  I've run outCan you just refill it once more ? , I'm sorry   Miss  We can't do it  We must follow the prescriptionAnd this prescription has run out
But I have a prescription  I just need more of it , A prescription must be valid  It cannot be an expired prescription  I'm sorry   Miss  It's the lawYou will have to find another doctor who will prescribe this for you
This is ridiculous ! In Taiwan   it is much easier to get medicine when I need it , Maybe that's true  I don't knowBut I'm sure in Taiwan you have prescriptions too
So   I can see by your chart that you are here for your annual physical , Yes   I am playing on the tennis team this year   and they are requiring me to get a physical exam
Yes   I will check you for asthma   and maybe we can check you for allergies later , Thank you  What will the blood test tell you ?
I need help  I think my arm is broken , Alright  Have you been to this hospital before ?
Let me see a doctor , I'm sorry   sir  You will need to wait at least a short timeWe are very busy tonight  There was a big car accident on Highway 106
No  Only a little  I fell off my porch , Oh   that's terrible  Is it your right arm or your left arm ?
No   I can't  I'm left-handed , That's very inconvenient for you thenYou ' ll probably have a cast on your left arm
Hi   Mr  Smith  I ’ m Dr  Hawkins  Why are you here today ? , I thought it would be a good idea to get a check-up
Well   the best way to avoid serious illnesses is to find out about them early  So   try to come at least once a year for your own good , O  K
Smoking is the leading cause of lung cancer and heart disease   you know  You really should quit , I ’ Ve tried a hundred times   but I just can ’ t seem to kick the habit
Ah ! It hurts  Don't touch it , What part hurts ?
It's not a cut  It's a gash ! It's bigger than a cut ! Ah ! I need a doctor , C'mon  Just don't move
Yes  My bike has one under the seat  Get it   quick ! , There's some tape   iodine   and cloth bandages  I don't think the cloth bandages can stop the bleeding  What we need is a tourniquet
No   forget that ! Do the tourniquet first  I'm losing too much blood , Alright   alright  How did you cut this so bad ?
Is Doctor Hawkins here ? She ’ s our doctor  We called her from the car , Calm down   sir  We ’ ll call her to make sure she ’ s on the way
About fifteen minutes , O  K  Are you planning on being in the delivery room   sir ?
Well   Mr  Smith  That ’ s a nasty infection you have , Yes  Is there anything you can give me to get rid of it   Doctor ?
The pharmacy will give you a discount since you came to the clinic , Great  What floor is the pharmacy on ?
Look   Jim  That man just fell down over there , We better see if he ’ s o  k
Oh   no  He ’ s not breathing   and there ’ s no pulse  Call 911 , Hello ? Yes  Someone has passed out at Connecticut Ave  and 1st St  He isn ’ t breathing and does not have a pulse  Yes  My friend is performing CPR  OK  Thank you  They ’ re sending an ambulance  Here   let me help
Does it hurt when I push here ? , It ’ s mostly on my right side  Right here !
Have you eaten anything unusual lately ? , No   not that I remember
What seems to be the problem ? , Oh   my God ! It ’ s my stomach  It ’ s killing me !
How long has it felt like this ? , I felt OK when I woke up   and then   suddenly   I had this really sharp pain
Well   I think that we are going to have to get you to an emergency room right away , Thank you for helping me
I hate dentists , Well   suffer then  If you have a toothache   you have to go to the dentist
O  K    O  K    I ’ ll go , Good  You feel better after you do
Can you put your hand where it hurts the most ? , It hurts smack in the middle of my gut !
Have you exercised strenuously or played sports recently ? , No   and I don ’ t usually get a lot of stomachaches
Good morning   I would like to make a doctor ’ s appointment , Can you describe your health concern ?
No  Except for the rash   I feel fine , Would Tuesday or Wednesday be best for you ?
I would like to see Dr  Smith , I will write you in on that doctor ’ s schedule  See you then
I have a rash that I need a doctor to look at , Do you have a fever with that rash ?
I need an appointment on Tuesday , Fine   I am putting you down for 9
Hello   I need to come in and see the doctor , Are you scheduling a check-up   or are you ill ?
No   but I have a low fever , I have times available for Tuesday or Wednesday  Which one would work best for you ?
I would prefer Dr  Smith , You can see the doctor of your choice then   and we will see you at your scheduled appointment time
I don ’ t feel so good , What doesn ’ t feel right ?
I have some medicine at home that I could take , Are you going to be OK to drive home   or would you like someone to go with you ?
Hi   I have a doctor ’ s appointment scheduled with Dr  Smith   and I need to change it , What day did you have it scheduled for ?
It was for two o ’ clock in the afternoon , I see your appointment  What day would you like to switch to ?
I would like to come in at 10 , Fine   I will pencil that in right now  We will see you then
Ah I see   yes you do sound rather croaky  Well let ’ s have a look   shall we ? Could you please open your mouth and say ” ah ” , Ahhhhhhhh
Ok Chloe   can you please breathe in and out slowly for me while I listen to your chest ? You really are all bunged up   you don ’ t sound too good at all  Ok   I ’ m going to set you up with a bunch of antibiotics  You will need to take these orange pills twice a day and these blue pills every evening  You will also have to take this cough medicine three times a day after meals  Finally   I am giving you an inhaler to use every time you feel breathless    just to clear up your lungs ! , Whoa ! So many drugs    I hate swallowing pills  Am I able to go to work ?
Ha-ha   sure not a problem ! Here you areNow off you go and away to bed  If you have any questions just give me a call ! Feel better soon and take care , Thanks doc   bye !
My appointment was on Wednesday , At what time was that appointment ?
I want to change to next Tuesday , What time would you prefer ?
I need help  I think my arm is broken , Alright  Have you been to this hospital before ?
Let me see a doctor , I'm sorry   sir  You will need to wait at least a short timeWe are very busy tonight  There was a big car accident on Highway 106
No  Only a little  I fell off my porch , Oh   that's terrible  Is it your right arm or your left arm ?
No   I can't  I'm left-handed , That's very inconvenient for you thenYou ' ll probably have a cast on your left arm
No  Just let me see a doctor  I'm worried about my arm , Be brave   sir  It won't be long  I will fill out the form for you  What is your name ?
349-95- 8821 , Do you have medical insurance ?
No   I don't , Well   you can call it in later  You can phone us
What are you doing ? , Look at me  I look so old ! I look as if I were thirty
I don ’ t see any wrinkles or sagging skin ! You are 25   stop being ridiculous  Besides   I think that people who get Boto   have facelifts   or tummy tucks look weird  It doesn ’ t look natural , Whatever   I think I ’ m gonna get liposuction and a nose job and some breast implants as well
You don ’ t need plastic surgery to do that  You are fine the way you are and you have guys drooling all over you ! Plus   plastic surgery hurts ! , Really ?
What day was your appointment on ? , My appointment was on Monday
I am looking at your appointment right now  What day would you prefer ? , I would prefer next Thursday
I am writing you down for that time  We look forward to seeing you , Hello   Arthur  What seems to be the problem ?
Mmm   X   E   R   3   a question mark   and I can ’ t quite make out the other symbol but I think it ’ s the peace sign , Wow   Arthur ! You ’ re as blind as a bat !
Thanks doc ! , Arthur   that ’ s the bathroom
Are you a medical or surgical case ? , I'm a medical case
Please fill in this admission card  Well   how long do you expect to stay in the hospital ? , The doctor told me to stay about one month
Certainly  See you in the afternoon , Hello sir   how can I help you ?
Capsules are fine , Okay   you should take 1 capsule 3 times a day  Be sure not to take it on an empty stomach   and also   don ’ t ever mix it with alcohol !
Oh   yes   I almost forgot ! Can I also get some eye drops and um   some condoms ? , Sure  Darn condoms aren ’ t registered in our system
Hello   Arthur  What seems to be the problem ? , Hey doc  Well   I think I might need glasses  I ’ m getting headaches   and I really struggle to see things that are far away  But I have always had 20/20 vision
Wow   Arthur ! You ’ re as blind as a bat ! , Yeah   I know   my vision is really blurry at times
Arthur   that ’ s the bathroom , Hey   Gary   great to see you again  Please have a seat  So tell me   what seems to be the problem ?
Is it gonna hurt ? , No   not at all ! Just lay back and relax
Yes   the pain comes more intense when the weather is bad  And the pain comes intense when I walk too much , Have you ever had any trauma ?
Yes   ti does  Just like a needle prick  Besides   the place that hurts often feels cold   too , Do you have the sensation of ants crawling over the painful part ?
By the way   does acupuncture hurt ? , Acupuncture may cause just a little pain   but it also causes a certain feeling of numbness and distension  We'll try it every day for seven days  Will that be all right ?
That's good to hear  You've had an ideal recovery from your operation  We're going to send you home tomorrow , Do you think I can get back to work very soon ?
You'd better have a good rest for a week  Be sure to have regular meals  Stay away from alcohol  Give up smoking at least a little while , Should I take some medicine ?
You're welcome  We wish you a speedy recovery  Goodbye , Doctor   I slipped and fell on my way to school  The ground is so slippery from the snow  It seems I can't move my left arm now
Then we'll put you in a cast , What do you mean by a cast ?
When did you last time have your eyes checked ? , Two years ago  At that time I had no problems  Now I can ’ t even make out something ten meters away
Good  Now the other eye , Well   this one is worse
Good morning   doctor  I've been suffering very much from a toothache lately , Well   let me have a look  Will you sit down in this chair and open your mouth wide ?
Oh   I hate having teeth pulled out  Will it hurt ? , No need to worry  You won't feel anything at all  I'll give you an injection to stop the pain  Just wash your mouth out with this water   will you ?
Is it out ? , Not yet   but it soon will be  Now open again please  It's out ! Look !
Any other discomfort ? , Yes  Sometimes I can notice a constriction in the chest and shortness of breath after a fit of sneezing  And I often suffer from a running nose with a profuse watery discharge
Are you sensitive to other things ? , Yes   things like seafood and penicillin-type drugs
I'll give you a series of specific skin tests  Then we'll know exactly what substances you're allergic to  Then I'll give you some causes of desensitization therapy , What seems to be the problem ?
Yes , For how long ?
After I've eaten   it goes away for a while , Do you feel nauseous ?
I think so , Let me take a look at your abdomen  Lie down on your back and bend your knees up  OK  relax  Alright   it seems like you have a duodenal ulcer   but we'll have to run some tests before I can be certain  You should get a good rest first and try not to strain your stomach too much
What's the problem ? , I have a laceration on my left forearm
Was there much bleeding afterward ? , No   not much
Yes  Three   I think  It wont ' be too painful  Alright   we're done  That wasn't so bad   was it ? , No   not really
Sit down   please  What's wrong with you ? , I feel cold   and I'm shivering  I have a terrible headache and a sore throat
Let me have a look at your throat first  Please open your mouth and say " ah " , Ah
Now   let me take your temperature  Please put this thermometer under your armpit and let me feel your pulse ? , Your pulse is weak
Could you make up this prescription for me   please ? , Certainly  I'll do it for you right away  Sorry the drugs on this order are out of stock
Could I ? , Certainly  I recommend this medicine  It's the same medicine   same quality   at a much lower cost  And it helps just as much  In fact   you'll feel better just by saving the money   I promise
Thank you , You're welcome
